01200103331031210000301	0223220322301220003011001110332133223022231311012330031012310120103201311000223122332033021210000133232101323012122210320111311001131331101020010120211222321332123222323232230301321310333000010110101333102333232013222032313011220322023320321320012222230010012020103123100103312200203311103103123132333230003122030000121130110023313011301302123331301101010103121000030132330
01200103331031210020301	0223220322301220003011001110332133223022231311012330031012310120103201311000223122332033021210000133232101323012122210320111311001131331101020010120211222321332123222323232230301321310333000010110101333102333232013222032313011220322023320321320012222230010012020103123100103312200203311103103123132333230003122030000121130110023313011301302123331301101010103121002030132330
01200103032031210000301	0223310322331320323011003110332133223122232311022330031012310120103201311000223122332133022210000133232101223012130210020111311001132231101020010100211222321332123232313231220301321310032000010100100333102233231013222032213011220312013320321320012322230010012020103123100103313200203311103103123132333230003122030000121130210023312311302302123032301101010103121000030132330
01200103032011210000301	0223310322331320323011003110332133223122232311022330031012310120103201311000223122332133022210000133232101223012130210020111311001132231101020010100211222321332123232313231220301321310032000010100100333102233231013222032213011220312013320321320012322230010012020103123100103313200203311103103123132333230003122030000121130210023312311302302123032301101010101121000030132330
01200103332031210000301	0223310322331320323011003110332133223122232311022330031012310120103201311000223122332133022210000133232101223012130210020111311001132231101020010100211222321332123232313231220301321310032000010100100333102233231013222032213011220312013320321320012322230010012020103123100103313200203311103103123132333230003122030000121130210023312311302302123332301101010103121000030132330
01200103332011210000301	0223310322331320323011003110332133223122232311022330031012310120103201311000223122332133022210000133232101223012130210020111311001132231101020010100211222321332123232313231220301321310032000010100100333102233231013222032213011220312013320321320012322230010012020103123100103313200203311103103123132333230003122030000121130210023312311302302123332301101010101121000030132330
01232100000000000000000	0231321231321010232300123100320230320230000000000000211333122211333122332211110110110110313112123232232323232003010302302033231200000000100100100122121333132122213133311222321231321231231230320230320011000100011000100131311103113211321123323223212123133132332211122233312113320230320230000000000000223311032023110221330112220331111001321233200000132232111300000000000001213
01221300000000000000000	0213211213233000221133312312231213213213000000000000113213322131231322221133000000000000131312322123122331322131000131212312331200000000000000000011311223312321132132133212213213231213231213233213211000000000000000000323200001131333223322112212131321321321221133322121331132213213231213000000000000223131312132330111220332110220000003123122233000322211133200000000000000132
01232100000101001010000	0331321220320111332200123100320320320230001111000000201323123210332032332211110110110110302113023232232323233002010302302023230210010010111101100122121332132132213123311223320230321321230220320330320111010101011101110030311102102200330133323223212032032132332211132233212113320230320320101001010000232311032023103220332012220331111000230233300000133222100310100101000011213
01223100000101001010000	0331231220230111323200132100230320230230001111000000301223123310232032223311110110110110302113022323322233323002010303202022330210010010111101100133131222132133312122311233230230231321230220230330230111010101011101110020211102102300230132332232313032022123223311132323213112230230230320101001010000232311032032103330222012330221111000230322300000123223100210100101000011312
01223010000111001111001	0230230230230111223300132132230230230230011111101001300233022300233022223311110110110110303002022323322003322003111303202032330210011111111111111133131223132123312132311232230230230230230230230230230111111111111111111020211103003300220022332232303023023023223311122323313112230230230230111111110000223311032032002330223002330221111000320322200000022233000211100111100111302
01223010000010000101001	0330230221231010323200132132230320230230010000101001310223023301232132223311110110110110312003122323322003323002111303202022331200001101100110111133131222132133312122311233231231230320231220230330230011101110111010101121211102012311231032332232303132122023223311132323213112230230230320010110100000232311032032010331220102330221111001231322300000023223011201000010100101302
01200020231010110100000	0332113222113302032032132123001001000110131231213232223212031323302130132132103232013322000110000110113232113322312333222130010100000032311232211301331313211321212221332213000000000000230012323103322001100000110001010121211232332023032230211300001332213132223300000110000110331231221231122323312003332200211323222021303332130210000111231320000231121213123201011010000032000
01200020321010110100000	0222113333112203023032123132001001000110131321212323333313021222202130123123103322012233000110000110112323113232213223233130010100000022211333311201221212311231313321323213000000000000320013322102233001100000110001010121311222223032023330211300001223313123323200000110000110221231331321123232313002223300311232333031202222120310000111321230000321131312123301011010000023000
01200020320110110110110	0232003233002203023032123123111111111111131231212323233303020222302030023023003232002233101111010110002233003232203333222030011101101122300233300211231212311231312321332213111001111001320002323002233111111111111111111121300232233032022330200300000232303023323200010110101111320230320320023232302003332200211332323030202322030201001111231230111320020303023311011011011022111
01200020230110110110110	0322113322113302032032132132001111001111131321213232323202030323202030132132003322003322101111010110113322113322302223233030010100000032211332211301321313211321213221323213000000000000230003322003322111101010111101010121211222322023033230200300001323213132223300010110101111231231231231022323303002223300311223232020303232020301001111321320000230131212123211011011011033101
01200021230100000010110	0332003223002213132132132123110110111001131231213322233203120322312031032023013232102323101001010000002233003322302333222031101001101122300233200310231312211331212321332213111001111001321102323013232110011111001110101121300232333123122231200310000332203023223311010000101001330230220320022233302113332211211323223120312330031201001001231320111230020203023310000001011032111
01210233000033330033330	0102201201102333220011131232202202101101333030030333021200212012100121123312303303303303010211221020011110022220333020221101002103333033333333333333231123232113322131312231102201201102102101101202202333333333333333333121230030110012112212002201020120120120213321112313323122101101202202333300003333213321201201212002120121001213300331012022211000221200121103333003333033021
01200021320100000010110	0232113232113312123132113123000110001001131231212233223302130223312031123132013232103232101001010000113232123232203333222031100000000032311232311200331213311221312221332213000000000000231102323012323110001010001100000121211232232132132331200310001232313132323211010000101001321231321231023322302113332211211332322130213320031201001001231230000320121313123210000001011022101
01201302000200222200222	0013011013033220221133322312231213213213200202222220113013300131031300221133000000000000131310300103122331312131220131212312331022200202202202202211311223312321132132133212013013031013031213233213211222022200222022200303000001131333003300110010131301301301221133322121331132213213231213000022222222223131312132330111001330113000000003103102233000300011133020022220022202130
01200021201000303303000	0321113322213312132132131232300030030003231321213231320212231023112101132132213022110321030300003030213322113321012110233102200000000031211332212300321313111322113222323213000000000000231120322113012030003300000330003121212122321123100231221310001323213132223311003030030300231131232231122013320112113322321213232220023100111310300302321310000201132212113200030330300033033
01223100000000020200202	0013031231231222003131132312031011031033000000222200311033102111233320221313022022022022113310122303300133300111002313010310331000200220022022220231111223332121312132313232231211031033031013031031031202220222020202022303002223113311201300130232311323303101223131122323331112031033031011000020200202223311130130130131203310311020022221301300013000300233111200002020020222312
01221300000000020200202	0031031213231220223311312132231233231211000000222200111033302311233120223131000000000000331110122303322111322133000133212132331000200200002002200213131223132323112132331212231233031011031231231213231202020200020002000101000001131331201100330232133123103103221313322123313112231211231233000020200202223311312132310311203130131020000003101302211000100213113200002020020202132
01200001013022022022022	0300131300131310130310312312222222222222331121231232103010331103010331130310131300131300022020222202131300131300130003011133322222022010031310031322321133211123211223321233200222200222031313100313100222222222222222222121231000300103313013013110001303031310001313222202022020031013031013300103113310001133133221010301133010301132220023123122220013131030301002202202202211222
01200012102000303303000	0321213321213312232131331233300030030003231311223231320112231023112201232131213021210321030300003030213121212321021110233102200000000031212331212300311323111322113222313223000000000000231120312123012030003300000330003121212121321223100231121320002323213131213321003030030300232131232131112013320122113322322113132210023100211320300302312310000102232212113100030330300033033
01220030230203010021230	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122000200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121230202020220320301002123013301
01220030230203000021230	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122000200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121230202020220320300002123013301
01220030230203010021220	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122000200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121230202020220320301002122013301
01220030230203000021220	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122000200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121230202020220320300002122013301
01220030233203010021220	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122000200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121233202020220320301002122013301
01220030233203000021220	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122000200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121233202020220320300002122013301
01220030233203010021230	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122000200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121233202020220320301002123013301
01220030233203000021230	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122000200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121233202020220320300002123013301
01221030233203010021230	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122100200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121233202020220320301002123013301
01221030233203000021230	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122100200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121233202020220320300002123013301
01221030233203010021220	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122100200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121233202020220320301002122013301
01221030233203000021220	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122100200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121233202020220320300002122013301
01221030230203010021220	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122100200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121230202020220320301002122013301
01221030230203000021220	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122100200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121230202020220320300002122013301
01221030230203010021230	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122100200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121230202020220320301002123013301
01221030230203000021230	0203113011311101220300022200110311332133033120223231020130201202312023000223330133112311332000021210020313202131211322201302120232322020200102022301131313111312133213111221023213203031330202022020000311132013133310233313020321321301331011301122100200311111010120302002312302223301001123132312302302031333112300100220322120000302032330320323121230202020220320300002123013301
01220030130203000021230	0233113023311301220313022300112311332133033110223131020130201202312023000223332133112311332000021110020311202131201322201002120211322020200102022300231323131312133213111221023213203011130002002020000311132023133110233113020321321301332012301122000200311131010120302002312302223301001323132312302302031333112300100210322120000302312330310323121130202020220320300002123013301
01220030130203000021220	0233113023311301220313022300112311332133033110223131020130201202312023000223332133112311332000021110020311202131201322201002120211322020200102022300231323131312133213111221023213203011130002002020000311132023133110233113020321321301332012301122000200311131010120302002312302223301001323132312302302031333112300100210322120000302312330310323121130202020220320300002122013301
01220030133203000021230	0233113023311301220313022300112311332133033110223131020130201202312023000223332133112311332000021110020311202131201322201002120211322020200102022300231323131312133213111221023213203011130002002020000311132023133110233113020321321301332012301122000200311131010120302002312302223301001323132312302302031333112300100210322120000302312330310323121133202020220320300002123013301
01220030133203000021220	0233113023311301220313022300112311332133033110223131020130201202312023000223332133112311332000021110020311202131201322201002120211322020200102022300231323131312133213111221023213203011130002002020000311132023133110233113020321321301332012301122000200311131010120302002312302223301001323132312302302031333112300100210322120000302312330310323121133202020220320300002122013301
01200001231000002022020	0322113322113310130130132132022000200200131321213232303210131323012131132132113320113302022000022000113322113322312003233131122000000032211332211320321313211321213221323213000000000000031113302113320002020002200000220121211220322103133031011310001323213132003311022000022000231231231231100323313112003311311223230121313030101312200001321320000231131212123200000202202033000
01200001213000002022020	0100331300131130130310312312022022200222313121231232103210311121032333310310331120131302022000022000131300331100132003211133322222022010033310031122321133213123231223121231200222200222013331102313120022222002220202220321231000322103311013033110003103031310001313022000022000013013031013300123131312001133133221210321131010303132200003123122220213331030301000000202202011002
01201302000200202000020	0213211013033002001133312312031013013013200202000020113213320131031302221133022022022022131312300123100331300131222131010310331222000022220220022011311223312321132132133212013013231213231013033013011020202022202220222323202221131333023322112010131301321321221133322121331132013013031013000002022020223131310130330111021332110200022223123120033000322011133020020200002020130
01203102000200202000020	0231231031031002003311132132031031031031200202000020311233120311033102223311022022022022313112100323300113300113222313010130331222000022220220022033131223132123312132311232031031231231231031031031031020202022202220222121202223113311021122332030313103123123223311122323313112031031031031000002022020223311130130110331023112330200022221321320011000122033111020020200002020310
01220103031030203020301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322012322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113031301102010103020302030131330
01220103031010203020301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322012322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113031301102010101020302030131330
01220103331010203020301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322012322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113331301102010101020302030131330
01220103331030203020301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322012322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113331301102010103020302030131330
01222103331010203020301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322212322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113331301102010101020302030131330
01222103331030203020301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322212322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113331301102010103020302030131330
01222103031010203020301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322212322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113031301102010101020302030131330
01222103031030203020301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322212322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113031301102010103020302030131330
01222103031010203000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322212322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113031301102010101020300030131330
01222103031030203000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322212322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113031301102010103020300030131330
01222103331010203000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322212322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113331301102010101020300030131330
01222103331030203000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322212322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113331301102010103020300030131330
01220103331010203000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322012322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113331301102010101020300030131330
01220103331030203000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322012322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113331301102010103020300030131330
01220103031010203000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322012322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113031301102010101020300030131330
01220103031030203000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322012322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113031301102010103020300030131330
01220103031010103000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322012322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113031301102010101010300030131330
01220103031030103000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322012322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113031301102010103010300030131330
01220103331010103000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322012322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113331301102010101010300030131330
01220103331030103000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322012322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113331301102010103010300030131330
01222103331010103000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322212322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113331301102010101010300030131330
01222103331030103000301	0223210322331220003011003110332133223112032311012330031012320120103201311020223122332133022210102133232101323010122210020111311001132332101020010120211222321332113222323231230301321310033000010100100333102333232313222032003021222312020320321322212322230010112020103123100103312210203011103103123132333230003122030010022130110023313311331302113331301102010103010300030131330
